73,44,9,62,35,64,65|72,17,2,41,76,70|51868163941
40,38,48,18,38|48,16,44,9,65,36|3081411978
17,33,36,61,36|65,14,32,16,11,35|55110014148
34,18,13,61,31,2,67|39,16,73,63,62|96615904459
62,18,7,46,35|39,74,31,3,62,67|20099965166
70,61,14,9,38,67,63,35|36,48,7,36,61,62|99229123915
5,48,67,2,13,42,4|18,73,45,6,35,34|60769895784
39,17,45,4,62,4,64,65|17,7,11,73,63|20287327025
13,69,66,45,32,3,61,64|46,43,3,32,64,1,34,10|96486870920
11,15,76,68,4,9|9,16,6,63,43|83058417602
17,4,66,4,10,64,2,34,68,62|16,48,73,9,15|15097558732
16,44,45,41|72,42,64,76,66,4|56759469364
48,71,35,14,65|39,7,73,68,4|97304514746
1,17,73,9,2|5,9,7,61,67,71|34843649780
39,38,6,9,9,32|69,72,43,69,63,61,4|63568961740
45,10,39,44|72,45,9,36,76|62990061697
46,43,38,7,38|11,36,68,66,4,76,34,4|24912848893
14,43,7,71,62,44|39,72,74,44,3|32595870548
69,69,72,63,44|18,35,45,36,1,41|89353174345
18,18,15,31|18,46,34,6,63,34,76|15294010234
43,16,15,7,73|15,36,74,38,41,4,35|61803142618
6,48,41,45,11|40,74,6,16,76,32,32|96021369693
40,18,16,9,35,32|14,32,46,68,48,62|43145847580
9,68,73,65,34,10|48,41,45,4,11,33|47230850314
61,61,18,48,63,4,68,4,4|76,13,1,42,63,44,39|50248655944
14,5,72,10,33,64,34|73,46,6,13,18|71792294162
46,74,31,17,76|46,11,35,43,63,66|52209635952
36,71,15,6,67,4,63,4|13,48,15,68,62,4|46320703856
48,42,62,32,62,7|63,40,73,68,64,4|23978576733
39,6,44,61,62,7|13,39,72,4,35,76,64|14732544787
11,7,64,36,63,31,3|40,6,67,2,44|94240151791
18,45,40,33,11|42,72,73,9,64,32|56454208700
11,71,64,44,66,4,3|43,48,36,73,4|81233855252
72,68,65,42,2,9|46,45,7,11,65,42|64024770101
6,68,18,35,4,31,63|39,4,44,10,64,32,3|33216777122
39,9,35,63,62,7,64|40,71,44,6|22894809229
48,73,5,61,66,42|46,17,45,61,76,73,35,32|2127664298
48,67,17,41,10,67,33|42,48,39,73,64,34,32|89924834382
34,72,11,44,4,63,17|10,44,66,73,40,34,4|82033648401
39,72,71,73,63,34|39,46,1,35,4,2,45,9|85610663104
48,40,43,17,35,34|38,17,2,45,15,34,11|80649766669
18,64,34,72,63,38|14,64,4,6,17,6,35|64945014711
14,36,10,38,61,62,3,61,34,65|13,74,65,48,11,3|12791374723
15,45,13,42,67|14,33,10,32,71|31915019047
42,5,7,66,62|46,45,62,16,64,65|51055216218
46,14,31,67,13|11,32,15,68,62,70,2|699756424
14,1,48,32,44|48,73,16,4,35,41|76499572428
18,43,35,64,31|36,14,45,3,76|22836804036
69,6,73,34,68,63,61,6|18,48,72,1,76|71787575557
2,14,3,71,9,43|11,44,65,41,9,6,67,65|32491968507
6,67,72,11,4|13,73,16,32,3,65|13191339614
18,64,69,31,64,46,63|18,38,36,36,2,65,63|96260839911
18,74,13,2,42,35|17,43,7,41,48,4|37501415221
48,44,16,71|46,43,41,69,76,36,4|86749604738
39,48,45,68|73,68,64,13,5,34,35,62|95521107810
65,11,7,9,64,33,4|6,17,1,68|92027971197
46,76,42,43,63,66|1,68,14,16,3,7|38369136915
72,73,62,44,16,66|18,62,7,48,38,11|48429560024
18,32,35,6,70,68|17,71,16,34,76|39188057070
71,10,71,66,4|14,38,36,34,63,9|2605451318
41,43,5,73,63,35|40,44,31,62,73,63|90877908950
69,33,73,32,61,38,13,11|5,48,32,36,64,65,63,73|26868732775
5,6,2,36,44,44,4|14,45,34,38,42,1,2,2|65805673790
5,9,41,44|41,74,39,31,65|46153469132
18,6,3,68,65,76,4|34,18,69,73|82599247114
46,40,4,48,76,74|61,48,39,71,38,33,4|85257643417
43,16,45,7|39,5,7,32,32,65,35|58835525794
39,32,2,36,36,3|14,72,45,4|99935992948
43,6,34,73,65,4,2|39,44,61,15,35|25714363558
18,38,4,44,66,67,32|48,71,33,7,69,3,4|98116675260
48,7,67,73,67|39,71,63,15,34,64|65696323795
17,39,3,13|18,3,61,44,67,65|21400539846
7,17,67,68,65|39,7,68,32,4,3|55100120041
18,72,15,43,2|39,48,76,34,48,33,65|12823565074
5,36,73,38,73,32|6,72,16,9,7,64|78635291968
46,6,72,43,3|18,15,4,44,6|23628912395
1,39,10,71|5,15,7,72,65|34284670789
69,3,42,67,65,62,7|36,63,13,73,67|76545091359
43,7,3,4,72,32,4,4|14,67,43,17|17538794541
39,17,44|13,73,9,67,1|34397133770
11,5,68,64,5,32|18,45,6,61,67,65,4|15070323016
18,1,61,5,62,6|31,39,76,68,15,32,31|22386601932
5,43,16,4,66,70|48,73,64,9,4|4963422726
43,5,3,3,73,4|15,71,43,31,65,32|34752159428
61,48,69,16,10,7|74,40,15,44,42|18676000626
1,5,73,48,68,4,34|69,74,43,40,35,64,70,64|66761694746
74,67,69,40,4,3|17,72,45,70|78779438722
74,4,73,73,36,66|46,69,38,31,74,9|61219251155
14,36,45,64,43|72,74,9,4,33|50807435955
17,72,64,3,32|45,11,9,1|67169220352
6,71,44,3,35|46,43,72|1357926922
11,68,34,68,45,4|7,44,72,3,67,63|65474665866
18,65,11,61,7,2|46,46,71,1,64|99214546061
13,11,7,10,4,64,66|17,72,71,32,64,64|79528970363
46,45,48,65,71|69,71,67,66,15,1,4,34|91722224497
70,48,73,34,6,61|46,72,35,16,31,4|71978230452
70,17,73,73,33|74,43,72,34,62|73812889236
40,9,72,7|39,1,45,45,65,70|56836516652
64,41,74,41,42,36|34,68,40,44,44|95664952395
69,76,17,40|18,9,69|1950042024
14,69,36,7,32,4,1|17,62,44,42,63,62,4|96715188377
34,18,7,31,66|18,5,3,42|34015377075
39,45,73,38,62,13,61,32|4,48,68,66,2,11,15,32|94714931537
69,10,4,3,68,17|14,16,36,38,43|20862228424
5,48,16,45,41,61|46,5,10,61,41,44,64|48970874878
61,36,6,6,66,76,61|18,16,44|3294590132
11,42,63,48,35|43,15,71,1,4,3,4|71785256404
76,70,2,74,41,13,62|4,14,4,44,10,70|58016934021
39,48,45,40,3,4|13,36,44,44,68,61,4|32648449429
15,48,66,6,15|17,2,7,65,68,68,3|93184222728
39,72,15,71,33|18,41,74,9,70,65|53912880602
70,45,40,10,63,68,3|16,69,36,63,1,44,64|13992110236
72,9,41,42,4,32|34,11,10,7,36,65,32,64|30334328322
64,69,5,17|32,42,31,35,73,31,3|42734325074
18,32,44,62,35,61|39,63,68,1,6|38286462554
6,73,65,73,62,38,67|48,7,15,62,73|65633817360
7,17,38,10|18,67,35,76,15,32,33|12523650100
46,40,63,32,74,1|13,38,10,68,64,15|39004456057
39,48,63,66|18,48,65,6|87263627196
5,11,2,69,41,63,17,4|14,17,66,34,31,5,4,4,1|62878478889
39,45,11,32,33,16|46,74,71,10,65|48740863956
46,4,74,45,66,40|43,46,40,68,11,31,65|15148770575
40,73,35,42,35,64,67|64,1,41,10,38,15,2|63407480359
62,7,68,73,2,64|7,44,7,40|63006402825
64,17,61,74,41,5,33|14,64,1,48,3,63,42,34|40551357196
43,74,31,61,42,42,65|13,61,15,17,32,35,65,16,35|64152746030
7,71,15,73|39,3,4,71,32,66|44209417088
39,10,34,6,67,67,71,61|46,32,74,66,42,6,70|24497627263
9,72,45,65|15,38,67,32,4,43,32,65|95013436519
48,66,62,42,11,32,67|69,48,4,67,65,44,66|46548232186
61,39,6,44,38,64,11,2|72,41,35,69,6,36,11|91632717033
14,65,10,15,1|18,63,43,63,61|90567296482
14,43,38,2,70,11,61,64|18,44,46,33,35,67,65|89678632135
14,43,72,65,70|4,17,5,65,2,63,41,65|93922101809
18,67,33,63,44,34,63,63|17,48,66,10|62725886211
5,62,11,2,42,38,9,2|16,69,68,5,6,69,4|7271102186
48,66,66,36,3,16|11,68,9,38,2,76,5|92704622417
69,42,5,73,3|14,72,16,32,70,4,65|74844089166
18,74,17,65,34|14,48,43,67,6|83575481513
46,7,11,38,10,9,62|70,35,69,48,41,10,15,2|47619451002
40,36,9,76,35,2|36,74,2,14|62668371782
39,46,48,4,76,33|36,31,41,48,45,76|57936481286
43,6,9,15,68|65,14,73,46,43|92912254943
69,7,66,15,4,35|5,6,15,6,31,4|44281781131
14,74,62,40,33,62,67|3,3,4,14,10,17,67,65,4|50278319240
17,38,38,39,65,68,63|18,6,62,7,44,69,65|47082490167
14,65,5,64,65,32,34,10|18,61,61,64,34,70,9,62|28061494226
46,74,32,15,1|72,9,15,64,65,64,4|59378595991
16,68,44,3,39,11,62|14,64,17,10,68,42|34896081988
45,45,39,73,35,4|17,72,9,4,2,61,67|69369321351
39,4,43,15,33|72,72,41,3|32688054229
42,39,44,4,31,63,16,76|46,40,65,11,3,66,71|8906125508
18,42,33,38,65,62|61,14,40,35,13,3,62|89630595452
46,43,17,2,45,4,4|18,42,33,7,65,63,45|32754152515
69,74,44,40,33,41|43,7,73,68,45,2,70|65687681665
48,41,33,62,42,7|61,18,74,6,31|67409221426
48,17,71,10,4,62|18,71,35,43,17|34297458243
5,48,5,65,11,44|46,44,39,62,70,61,68,62,76|27636763342
43,6,74,67,68,65,67,64,70|18,5,32,16,36,36|84732243879
42,48,1,5,36,42|39,44,16,45,63,32,62,67|96447770705
17,16,10,3,76,68|69,4,44,41,63,11,6|1346578329
72,66,3,14,67,3,76,65,33,62|43,1,40,73,4,9,64|48116261452
48,66,67,38,4,17,70|14,6,17,62,73,32,70|21136108705
14,48,3,40,34,64,35|14,76,16,74,42|32137145076
68,76,48,39,65,1,63,3|73,73,41,63,11,31,41|10992616064
48,71,7,4,44|43,40,48,61,36|79472834107
48,17,67,1,72,4,4|46,73,3,45,4,41,66,2|78392125664
17,71,10,3,48|46,39,35,65,48,42,3|9686101744
46,18,71,65,42,1|74,68,16,14,1,2,65|9376523289
14,16,64,44,66,63,65,65|71,72,40,46,62|5891729140
1,71,71,74,61,65,13|73,45,14,2,74,32|64115401507
17,43,40,76|76,7,2,10,17|25907801529
72,62,71,10,64|36,48,2,36,76,70,4|42506808537
11,67,10,73,67,71,31,32|46,48,6,10,65,73|70725472064
1,17,10,38,33,62,76,76|48,16,41,72,32|93959881800
40,71,15,67,61|11,38,42,45|1395061895
18,6,44,67,33|43,72,36,41,31|71663883534
72,17,41,33,41,4|69,42,45,67,45,65|91164795939
18,74,40,31,68|46,42,38,17,33,15,4|11220720535
48,41,36,76,41,76,68,4|14,48,61,63,71,1,65|28839203531
18,48,65,68,4|65,39,11,66,73|15065103209
17,71,7,11,10|18,48,34,66,4,6,61|90932113283
43,7,17,76,62,4|46,11,61,5,64,61,4|47835358426
61,39,6,13,7,73,34|36,17,42,45,32,70,62,35|73570575514
14,43,72,48,34,62|17,46,45,43,10|62527613629
17,16,35,1,61,34,62,41|39,7,64,38,35,64,35,6|40516584924
42,66,39,13|36,68,73,32,38|62878160521
17,3,6,36,42,63,64,65|5,15,48,76,31,36|13142191195
14,46,43,16,65|46,40,3,32,44,63,35|47489928861
64,73,9,76,74,40,34|7,48,73,42,10|53660879349
48,36,43,7,65,45|73,62,67,38,11,10,4,6|99547744453
69,67,69,44,44,61,11|11,72,48,69,63,41|99945646912
41,48,45,17,67|4,35,39,48,67,74|71447762469
5,72,4,18,11,65|40,46,45,45,35,65,34,67|88690551101
17,43,48,7|18,69,31,32,48|45742274866
14,38,74,31,2,63|15,64,72,42,11|75498847259
18,45,66,10,4|64,74,39,32,69,2,34|9594269693
18,38,73,64,61,61|18,7,48,4,64|32796663522
39,71,66,31,4,4,2,11|70,40,9,74,42,65,63|9540955121
1,73,2,40,45,17,34|4,1,5,74,32,4,65,66,67,16,35|88327177312
18,42,34,76,73,76,62|69,74,48,41,62|74689021952
5,7,71,72,76,65|17,10,31,65,48,65|2902118595
17,31,48,68,64,31,41,65|13,1,31,11,17,63,62,6,65,4|92749826105
39,44,48,9,61,4|17,6,71,31,33,32,65,42,4|76401390579
1,72,41,64,5,41,4|18,73,63,3,66,4|92780170002
64,5,73,62,67,63,61,9|18,45,11,65,66|56528124149
11,71,45,4,69,44|74,42,5,1,33,35,35,3,41|6201606375
46,73,3,15,41|46,13,11,5,65|57537532416
15,10,6,17,66,64|14,45,43,71,65,65,4,34|79684476150
46,65,43,16,33,67|40,76,64,36,17,65|67081951492
16,68,42,74|67,39,48,13,64|46261335451
48,42,74,11|41,72,4,62,73,33,42|65287929538
17,43,71,34|39,11,68,7|76351643457
45,42,48,35,42|46,69,76,9,2,66,32|60014676952
46,74,45|18,63,63,68,4,4|62303838397
74,42,73|18,1,11,65,70,4|74397393719
46,39,9,34,33,1,4,31|72,36,69,36,11|9340211930
43,43,11,45,63,65,15,61|13,1,72,16,17,33,34|28233159267
48,71,71,15,4,7,4|46,42,10,61,64,44,11|48536803011
17,72,40,65|17,43,9,65,35,65|38170007881
14,31,10,43,4,64|46,43,48,34,4|6403327620
7,71,74,67,65|5,67,74,45|35983361946
72,71,62,66,36|73,16,38,17,62|78017634701
39,46,66,74,9|14,48,17,3,63,16|50022662974
18,45,74,62,10,70|16,10,73,1,10,11|7894102647
5,44,6,73,34,68|72,48,9,42,32|11447889053
18,5,3,68,64,70,6,65|18,16,17,68,4|29481461738
69,71,67,66,3,4|14,31,35,44,2,64,4|46018947845
42,64,14,10,66,33,4|46,17,76,5,2,6|25243455086
46,14,76,36,64,11,71|14,1,48,66,6,5|30429607290
39,66,68,35,62,7,35|39,38,74,7,65,34|26286057298
46,40,61,65,66,7,7,35|13,45,65,41,44,69,62|77743778082
48,42,45,2,5,65,66|48,68,67,48,4,39|77939370451
39,43,73,3|39,74,35,32,41|4189146041
18,33,38,61,1,4|39,72,3,70,32,65|227019827
43,11,48,36,34,32|40,11,74,2,10|46607702853
45,34,48,36,33,31,63|46,42,13,45,38,65|13191191386
48,41,65,10,33|7,45,69,16|81171007144
14,33,45,11,70,62,15,64|17,43,42,69,2,2|12776897043
13,16,44,4,38,9,16|43,40,45,9,6,67,1|98967994103
70,74,42,64,16,63,73,32|70,43,40,71,48,3,76|89310136125
16,71,11,35,33,11,4,67|11,74,7,44,41,62|53654725134
72,40,36,64,14|1,39,5,71,13|77155204512
17,38,31,66,31,34,61|69,66,7,62,17|95494231239
42,41,72,9,4,11|18,72,44,13|70926231349
14,36,48,63,4,61,65|39,15,13,46,32,65|95941551983
14,13,74,31,66|69,18,48,61,61|14693634471
5,18,46,31,32|45,67,17,7,62,3,70|4438648902
46,13,35,4,6,18|39,48,3,4,32,73|1490285111
5,17,72,76,64,63|18,17,32,68,63|48911553143
15,74,48,10|74,17,13,68,34|48491644988
16,34,36,2,11,3|15,2,9,39|82785127450
5,17,66,1,65,34|7,67,32,44,68,32,34,65|17668372530
36,48,41,67,9|46,73,44,16|14475439296
46,45,72,14|69,38,39,31,61,33,13|10780418835
14,11,34,71,65,62,32|18,10,62,44|45150581608
48,72,71,34,4,65|14,74,15,69,32|53317366561
48,66,61,10,41,4|3,41,66,15,33,73,63|58674686302
1,73,66,33,9,6|40,71,7,4,44,4,3|30272666514
18,48,71,7,67|39,1,71,72,70,15|81999075907
18,44,7|13,38,73,15|36418804604
16,73,32,44,32|18,62,73,31,3,65|86907688652
65,5,73,15,33,15|69,18,45,2,35|80468443722
48,36,9,46,31,65,2,76|39,48,72,76,10|64475234902
14,2,43,63,33,76|41,17,76,4,34,2,35,2|9284943305
74,42,4,71|64,74,40,65,32,2,32|89532713219
14,43,31,38,36|76,48,36,41,64,7|37678355840
46,64,72,39,4|39,13,4,48,4,64|30884787920
68,16,3,42,36,31,2|46,13,5,73,41|62262948602
69,66,69,40,9,1|11,33,38,13,39,73|68864612292
41,63,72,65,64,61,66|17,31,73,36|70739049940
17,41,66,4,4,41,35|16,69,62,42,66|43298976659
11,44,7,6|15,7,73,31,64,70|87473464204
39,9,48,4,46|9,38,2,43,38,71|93372814275
39,38,10,9,15,34,76,62|7,3,65,1,14,10,46,15|32056979973
5,72,74,42,76,32|69,71,11,63,61,64,35,61,15|36324463873
71,36,48,5,65,42|16,67,45,72,3,4,66,33,35|85915635019
73,45,63,67,42,48,65|73,32,2,18,62,64,16,3,1|50133979663
11,71,32,31,36|18,70,5,76,76,64|41596140798
5,71,66,17|46,38,10,32,73,4|76558460753
16,48,41,45,4,71,31|11,44,9,67,40,76,5|22105780991
48,40,1,61,7,73|14,46,64,11,3,48|21844949602
46,3,73,74,32,4,4|18,6,36,66,4,64|84043298306
38,44,68,2,15,3|18,76,63,2,66,66|31499560941
72,40,44,39|76,1,40,48,4,66,7|12482685989
14,13,43,38,48|46,39,65,48,32,33,6|12823086209
48,11,4,48,42|16,73,45,17,1|78842806394
18,74,67,62,36,62|14,74,38,36,31,61|50973992584
70,69,74,40,39,34|46,69,5,67,15,7,67|71581625779
16,67,11,34,6,32,4|35,16,11,76,61,66,65|21630811789
7,17,72,11,35|40,3,39,39,35,64,65,32|69075205210
61,39,73,68|46,13,3,63,2,36|75754490792
74,71,4,48,9,62|74,41,61,41,10,64,34,36,64,65|39258564530
14,43,16,33,15|39,45,67,9,33,32|75249354811
31,35,14,13,65,2,16,76|18,72,38,63,4|6370135602
39,33,73,6|69,42,68,65,64,33|4184864198
6,48,43,3,66|14,35,4,72,76,9,65|4887438867
14,16,71,15,31|46,69,6,45,7|1738131152
18,3,41,44,35|18,9,71|15664757830
72,39,4,43,14,31,65|38,18,45,66,36,33,4|76768134950
48,39,3,76,32,68,65|14,6,70,67,38,32,68,76|8436214598
36,71,73,15,5|43,40,45,41,68,35|44436092715
46,31,72,67,64,62,63|13,6,73,68,2|52634762362
72,39,1,9,15|39,72,9,3,11,65|11068068964
39,48,9,62,73|39,71,44,62,17|83204797651
70,46,67,74,76,39,1,3,63|39,73,3,40,9,66|89229526241
39,48,36,7|46,13,76,42,3,69,65|9535040381
39,69,73,62,63,4,65|17,43,41,67,66|53099030066
11,11,38,74,39,4|72,41,11,35,66,39,4|1356299081
17,68,34,64,64,43,67,65|14,38,46,62,74|43668781749
17,43,31,38,36|42,74,14,32,32,63|77333780065
14,48,70,34,3,76,3,4,2,69|39,72,70,9,35,67,65,41|29346250047
46,45,4,44,39,33|14,11,9,68,7,34|83107749842
18,4,64,36,44,7|62,17,1,43,41,7,4,4|76997761194
46,41,72,33,71,65|11,7,66,71,7,2|3531779015
74,1,42,45,76,3|73,68,48,38|14352105961
73,40,13,41,65|39,48,65,4,2,31|61769326943
40,10,48,73,76|70,72,65,66,9,34,4,63,35,65,33|44887480533
46,4,41,48,65,67,76,72,70|67,74,40,14,41,64,67,63,4|7308983732
13,71,44,71,35|6,33,40,44,3,7,2|525979745
46,74,72,1,41,4|69,6,41,73,3,3,73|99678885040
39,48,35,73,45|13,16,17,10,13,62|22688588703
69,42,73,13,65|2,13,40,7,66,61|54237059497
61,14,43,71|4,5,69,44,67,4|34837805195
13,7,71,9,17,31|46,14,45,4,2,48,34|2830241098
39,73,31,61,76,64,35|46,17,10,34|44325854601
61,40,7,35,63,40,73|1,7,41,41,48,61,7|36877419432
36,72,3,16,11,71|69,38,1,68,9,36,65,64,64|19665433340
70,17,73,35,42,76|43,15,67,17,33,62|702791567
32,64,39,16,73|5,43,18,35|96891722621
18,48,64,67,71,65,67,2|13,16,43,68,3,48,61|36540611288
