61,3,63,14,63,61,68|42,74,62,18|51601099859
71,35,40,35,15|3,11,64,18,70,1,32,35|84212976160
40,44,4,5,64|1,18,4,74,34,4,32|36003761866
69,41,35,73,33,34|67,38,41,65,43,4,39|286128936
42,73,44,4,4|40,34,1,38,38,16,4|23788419536
43,72,64,4,76,4,63|41,35,65,32,69,5,73|95352053994
72,42,62,42|44,76,61,15,4,65,48|22749972643
45,9,42,62,35|14,34,68,9,62,41|28328368762
17,15,66,70,3|13,65,73,43,62,41,65,4|62458536926
14,15,40,35,3|70,34,43,3,3,44,10|16347812426
16,68,46,76,1|43,71,41,70,64,16|21883913308
5,42,17,62,4|32,61,62,35,72,65,17,4,76|72718923801
11,68,43,38|2,35,39,31,3,9,7|5292950185
5,16,2,44,76|63,70,39,13,36,64,34,34|51391386867
16,68,46,7|46,5,41,62,1,35,4,32,2|88820500761
40,71,43,35,4|14,33,48,42,64|87248471558
14,43,35,62,33,31,3|73,10,40,13,4|38918619635
72,4,44,62,6|73,46,9,11|78989385005
48,11,31,2,76,35|44,18,34,73|60049008772
11,71,66,38|36,69,35,11,15,70,3|10476480145
11,73,34,35,3,4,35,41|70,41,13,35,40,36,76,76|29254889411
38,17,1,71|36,3,67,67,9,3,67,36|40377858604
48,42,63,68|32,11,61,15,18,67|78174845615
5,72,44,76|68,4,16,70,65,65,42,67,1|67595411795
42,71,45,33,76|4,45,16,36,31,11|32989048313
39,35,65,76,40,15|61,41,32,13,10,62,40|16394174836
46,43,2,16,35,4|4,4,73,33,31,64,40,15|97653876225
48,68,10,3|4,48,9,48|18622379743
18,31,74,63|4,39,16,69,42|43898298229
43,5,7,61,64,3,67|17,16,11,34,6|77588614700
16,5,9,66|71,6,46,61,67,63,4,35|57254938309
68,76,68,45,76,67|70,41,68,18,36|94434417188
73,45,4,13,63,62|38,17,42,62,38,61|90015882908
46,5,70,32,5,32,4|32,41,69,35,16,73,4|22500318801
39,13,74,65,65|7,68,61,41,76,32,70,65,6,76|18792992168
17,43,35,46|15,68,4,34,66,36,35,76|26041601829
42,17,76,73|34,68,31,39,9,70,4|49707894673
18,13,65,64,32,67,63|45,4,14,16,13,4|99641261235
46,68,13,42|70,42,67,73,62,34,46|15281165681
11,38,43,66,35|18,4,34,64,35,4,64,11,70,32|42091045011
18,36,7,63,2|4,64,67,32,42,31,16,5,65|2333063127
73,43,66,1,64,65|41,42,18,43|52446634367
39,44,3,11,62|64,18,34,66,76,4,16|36886734431
5,6,15,71,35|62,4,13,62,74,17|91373149923
18,16,43,70|5,64,4,5,4,33,73,33|41492767916
4,18,41,63,16,62|71,68,32,41,66,76,61|30360793378
48,17,42|18,42,65,65,33,46|63816085574
18,9,73|67,7,13,39,46|68480594031
64,42,72,9,35|35,71,63,45,34,68,64|94860221066
14,76,66,31,63,76,32,1|42,33,11,68,46|44139436240
5,4,35,17,38,2,65|32,62,35,68,45,2,11,61|3979908001
11,72,7,61,4,3,64|65,17,44,35,4,71|84184678080
14,43,15,33,35,76|43,76,74,76,2,4,76,61,2|16433742404
18,70,43,33,62,3,4|64,6,7,72,11,35|24472307338
14,43,65,74,4|45,33,40,3,68,35,33|72170827944
5,73,35,39,32|63,41,63,36,73,68|56581602293
17,74,4,42|76,18,17,64,3,63,65|36135198381
17,73,44,4|64,40,16,17,33,34|91051951590
46,14,10,32,63|68,3,48,5,64,31|56691840743
69,6,38,41,4,36|15,4,16,17,35,67,67|6493261711
46,69,70,44,70,35|35,42,18,74|36337516594
46,73,16,33,76,65|70,76,31,9,33,66,73|85369597702
62,43,73,62,16,65,65|40,41,7,73,2,65,34|28859851898
14,4,3,11,66,32,67|62,35,32,68,68,32,36,2,32|92226845345
5,17,15,65,65,35,34|17,15,6,32,66,64|60317698434
39,64,68,61,42,34|43,15,16,35,69,3|63215980135
14,16,32,33,76,15,4|17,68,63,34,66,1|86824516243
4,14,74,73|33,66,42,7,46,2|73339037655
43,71,42,4,3,64,4|5,67,5,4,33,72,4|26551154347
17,73,70,10|42,38,44,36,2,34|22805563303
4,63,46,74,34,15|4,5,65,17,3,67,65,68|77755173057
46,48,64,16,34|67,1,65,36,1,11,1,64,33|48380733828
17,4,71,32,10|16,74,44,65,31,61|23014475219
5,66,69,65,73|64,4,40,65,64,48,63,41|54299541315
69,38,45,7,63,3|18,41,38,62,40|61402791286
14,74,10,33|65,62,42,42,13,11,70|73601055912
13,11,17,66|67,14,71,31,4,43|25679818760
43,45,41,64,13,61|45,9,17,31,63|59948691679
11,42,38,76,15,63|18,39,43,35|61852721614
17,74,66,65,61|73,10,1,46,70,32|78740851196
11,9,17,34,62,4|7,66,7,4,68,11|17473040407
14,48,31,42|34,42,4,18,4,31,70,2,3|65452527075
70,72,1,42,4,36|4,14,31,46,7,36|87389980344
11,9,15,15,2|4,1,71,13,68,65,3,2|73293223738
46,11,35,66,63,3,63|17,67,76,41,18|86222944792
11,32,31,15,32,44,4,4|40,43,62,17,34,76|80127420376
74,71,68,65,32,65|3,66,43,39,36|14193485177
70,69,72,11,35,3|62,42,35,40,2,15,65,61,61|93005938087
14,67,6,43,41,65|16,10,70,3,34,44,63|2643984152
66,71,45,42|65,70,43,67,5,48|36705458374
18,13,44,33|18,38,32,31,70,76,1,3,4|4467031507
46,18,36,64,3|16,71,61,73,34,34,34|23811257466
71,68,10,66|31,72,41,65,32,72,4|38089428683
14,43,34,5,64,63|68,68,71,73|14941973487
72,44,11,4,70,4|5,17,3,4,65,71,62|46382754836
69,6,73,16,32|69,46,32,61,71,32,31|59684762569
72,41,69,64,15|16,4,72,3,66,65,41|54127345651
18,15,43,2,4|64,18,9,39|15359175207
40,11,73,62,70,3,4|10,71,35,15,7,62|85570933267
70,17,7,15,66|70,69,13,67,7,64,76,7|98689130159
17,38,46,35,41|65,34,72,76,15,45,63|23916346848
18,48,62,4,32,61|4,65,34,6,45,45,68|2066515077
14,73,45,76,64,4|3,18,31,34,39,76,3|74992905295
4,17,35,73,9|72,70,7,32,14,1|4564848885
40,44,6,76,2,35,32|18,65,74,4,16|36884189331
11,74,45,62,34,4|42,44,67,35,35,40,61|30454304840
69,16,11,44|16,3,10,65,76,65,65,73,64|53402339231
46,17,71,31|70,5,63,14,7,61,76,61,4|3377147063
7,71,33,34,36,76,2|6,36,1,5,76,43|34310702029
70,39,41,71,3,62,35|15,7,42,7,64,33,4,35,65|72509499496
72,44,11,34,76,65|72,61,15,46,1,35|60853156270
5,17,6,66,76|4,5,16,70,73,65,6|22601771536
16,68,3,36,36,35,4|63,70,14,17,45|49025431954
14,74,5,41|4,46,31,76,65,73,15,33|33117321154
38,36,44,73,62|61,38,45,38,66,38|69931471038
46,5,68,44|32,63,18,16,46|82767595743
39,67,11,68,33,64|6,73,61,64,18,64|18656155238
46,45,11,43|5,69,17,7,34|56794485835
68,10,40,70,15|14,31,45,62,67,65,33,64,76,4|1010739294
5,40,71,76,61,64,32|4,68,6,45,68,3,34|86818761859
36,73,34,67,68,2,76|61,39,6,71,65,2,67|35484550229
39,11,66,63,34,3,62|41,39,42,3,16,76|6171837546
64,13,11,71,1,2,65|31,42,71,67,3,68,35|38855117720
69,6,39,44|68,36,34,67,7,3,16|83093296608
5,64,66,61,42,42|65,35,16,45,3,39,33|69690296227
3,68,76,44,16,63,62|32,7,38,18,69|27161408934
6,72,42,11,4|69,44,6,65,39|19061885917
70,14,74,71,65|65,1,41,36,11,34,41,65,33|43393179187
76,39,15,74,63|45,31,17,74|7343982432
42,9,14,2,33,3|3,16,74,43,63,61|69010615970
16,73,11,45|1,7,3,68,9,66|71485236075
18,17,3,38,4|7,46,66,38,13|41482694478
39,72,74|41,65,9,46,17|32885245817
6,67,63,39,62,66,67|76,38,40,68,41,1,3|55216771041
16,44,68,9|18,31,68,35,45|78299185508
13,72,42,68|1,65,42,40,67,40,32|43228622457
13,69,3,44,41,32,65|4,15,18,63,76,4,15,65|55429176174
14,48,62,3,42|36,70,33,42,32,18|14605928529
5,39,2,44,67|40,68,9,61,7,76|66988236528
40,43,44,15|5,11,68,17|48948387390
16,48,71,63,4|6,44,63,34,33,61,44|17346590988
46,5,17,2,34,4|5,9,13,67,10|70612158656
17,68,35,42,33,70|73,73,41,1,13|34898137755
14,40,35,76,44,76|14,65,18,64,76,1,31|27341137950
4,39,17,68,65,64|70,18,65,63,66,63,1,32|34646771063
14,43,4,15,36,65|43,69,71,9|36147349896
14,13,31,33,34,71|13,32,48,70,16,35,32|72764618926
1,72,41,76,33,40|44,3,36,65,38,45,4|99819926543
39,33,31,4,13,42,35|11,73,16,33,6,4|25150932024
69,73,7,31,65,15|39,31,7,31,62,31,16|22814968741
39,74,45,64,65|65,40,46,42,4,68|48634253891
42,32,72,63,61,2,67,70|72,72,62,61,31,4,65,63|62271219113
13,17,68,41,32,65|40,74,9,67,3,4|40146107043
43,71,76,17,61|76,70,36,44,4,41,66,32|69601838140
40,17,70,3,62,15,4|72,4,14,48|80194348202
73,45,1,17|34,68,9,66,15,31|26468064637
